date,match_id,p1_name,p2_name,bet_on,bet_amount,is_win,actual_winner,p1_prob,p2_prob,p1_market,p2_market,pnl,balance,surface
2025-01-06,42763,Miomir Kecmanovic,Alexander Bublik,P1,3.6375589039932397,True,P1,0.6131521612405777,0.3868478387594223,1.7167381974248928,2.3952095808383236,2.607177411874983,993.519909794823,Hard
2025-01-06,42790,Facundo Diaz Acosta,Cameron Norrie,P1,0.1054779606451497,True,P1,0.22866829484701157,0.7713317051529884,4.404761904761904,1.2937062937062938,0.35912734219658105,993.8790371370195,Hard
2025-01-06,42764,Arthur Cazaux,Adam Walton,P1,7.6667190846329065,True,P1,0.6430121213197708,0.3569878786802292,1.7304347826086959,2.3690476190476186,5.600038287905777,999.4790754249253,Hard
2025-01-06,42791,Gael Monfils,Pedro Martinez,P1,5.238858595178811,True,P1,0.7825777381658554,0.2174222618341446,1.3208020050125313,4.1171875,1.6806363413104957,1001.1597117662358,Hard
2025-01-06,42765,Brandon Nakashima,Yannick Hanfmann,P2,14.84628328156289,False,P1,0.5165949165821075,0.48340508341789246,1.3616438356164382,3.7651515151515156,-14.84628328156289,986.3134284846728,Hard
2025-01-06,42792,Jan-Lennard Struff,Yunchaokete Bu,P2,3.0251538274756355,False,P1,0.533328041434288,0.466671958565712,1.7599999999999998,2.3157894736842106,-3.0251538274756355,983.2882746571972,Hard
2025-01-06,42766,Rinky Hijikata,David Goffin,P2,7.286526432421411,False,P1,0.36781956255435944,0.6321804374456406,2.3157894736842106,1.7599999999999998,-7.286526432421411,976.0017482247758,Hard
2025-01-06,42794,Jakub Mensik,Pablo Carreno Busta,P2,16.42722946038007,False,P1,0.50543013215065,0.49456986784935,1.3125,4.2,-16.42722946038007,959.5745187643957,Hard
2025-01-06,42768,Felix Auger-Aliassime,Arthur Cazaux,P2,1.5511226976251717,False,P1,0.6207698285579681,0.37923017144203186,1.5588235294117647,2.789473684210527,-1.5511226976251717,958.0233960667706,Hard
2025-01-06,42769,Marcos Giron,Denis Shapovalov,P1,7.917293720401052,True,P1,0.4597748816013336,0.5402251183986664,2.834437086092715,1.5451263537906137,14.523777222192656,972.5471732889632,Hard
2025-01-06,42796,Zizou Bergs,Luca Nardi,P1,16.08587126848396,True,P1,0.7273624688386917,0.2726375311613083,1.6874999999999998,2.454545454545454,11.059036497082719,983.606209786046,Hard
2025-01-06,42797,Alex Michelsen,Lorenzo Sonego,P2,5.773755798156063,False,P1,0.5419851094484329,0.4580148905515671,1.6284584980237156,2.591194968553459,-5.773755798156063,977.8324539878898,Hard
2025-01-06,42770,Miomir Kecmanovic,Christopher O'Connell,P2,1.5337061662950937,False,P1,0.5004177987575531,0.4995822012424469,1.9356435643564356,2.0687830687830693,-1.5337061662950937,976.2987478215947,Hard
2025-01-06,42771,Rinky Hijikata,Brandon Nakashima,P1,3.225465927857307,True,P1,0.3529672622680664,0.6470327377319336,3.2553191489361706,1.4433962264150944,7.274455071337757,983.5732028929325,Hard
2025-01-06,42798,Facundo Diaz Acosta,Sebastian Baez,P1,10.122279307612322,True,P1,0.6272247582674026,0.37277524173259735,1.8846153846153846,2.1304347826086953,8.954324002887823,992.5275268958203,Hard
2025-01-06,42772,Benjamin Bonzi,Li Tu,P1,7.121936085729351,True,P1,0.7012248039245605,0.29877519607543945,1.5357142857142856,2.8666666666666667,3.8153229030692946,996.3428497988896,Hard
2025-01-06,42799,Roberto Carballes Baena,Francisco Cerundolo,P1,11.864670791942453,True,P1,0.5161802470684052,0.48381975293159485,2.74025974025974,1.5746268656716418,20.647608910653098,1016.9904587095426,Hard
2025-01-06,42773,Sebastian Korda,Alejandro Davidovich Fokina,P1,20.339809174190854,True,P1,0.6709279119968414,0.32907208800315857,2.3216374269005846,1.756637168141593,26.881853060626504,1043.872311770169,Hard
2025-01-06,42800,Gael Monfils,Jan-Lennard Struff,P1,16.659828176501577,True,P1,0.6200545877218246,0.37994541227817535,2.262857142857143,1.7918552036199096,21.038983011467707,1064.9112947816368,Hard
2025-01-06,42774,Tommy Paul,Manuel Guinard,P2,7.1036484436581615,False,P1,0.787606954574585,0.21239304542541504,1.1002785515320335,10.972222222222221,-7.1036484436581615,1057.8076463379787,Hard
2025-01-06,42801,Nuno Borges,Mariano Navone,P1,4.4328826063203755,True,P1,0.6911019682884216,0.30889803171157837,1.5086505190311417,2.965986394557823,2.254788038508979,1060.0624343764875,Hard
2025-01-06,42802,Jakub Mensik,Ben Shelton,P1,5.464526720014761,True,P1,0.4984579384326935,0.5015420615673065,2.268571428571429,1.7882882882882885,6.932142467675871,1066.9945768441635,Hard
2025-01-06,42775,Thanasi Kokkinakis,Tomas Martin Etcheverry,P2,8.137887299132016,False,P1,0.5138641893863678,0.4861358106136322,1.6491935483870968,2.540372670807453,-8.137887299132016,1058.8566895450315,Hard
2025-01-06,42776,Tommy Paul,Rinky Hijikata,P2,0.5565810014329907,False,P1,0.7527500241994858,0.24724997580051422,1.3144963144963144,4.1796875,-0.5565810014329907,1058.3001085435985,Hard
2025-01-06,42777,Felix Auger-Aliassime,Marcos Giron,P2,14.684238423104913,False,P1,0.42489093542099,0.57510906457901,1.7004219409282701,2.4277108433734944,-14.684238423104913,1043.6158701204936,Hard
2025-01-06,42804,Gael Monfils,Facundo Diaz Acosta,P1,10.693756578205246,True,P1,0.7805039808154106,0.21949601918458939,1.38135593220339,3.6222222222222222,4.0781275086375945,1047.6939976291312,Hard
2025-01-06,42778,Miomir Kecmanovic,Benjamin Bonzi,P2,9.07099308246271,False,P1,0.495697021484375,0.504302978515625,1.668032786885246,2.4969325153374236,-9.07099308246271,1038.6230045466684,Hard
2025-01-06,42805,Zizou Bergs,Roberto Carballes Baena,P2,7.141122554933015,False,P1,0.5072203725576401,0.4927796274423599,1.7004219409282701,2.4277108433734944,-7.141122554933015,1031.4818819917355,Hard
2025-01-06,42779,Sebastian Korda,Thanasi Kokkinakis,P1,4.403341865897919,True,P1,0.6200454831123352,0.3799545168876648,1.7106382978723402,2.407185628742515,3.1291833685317116,1034.6110653602673,Hard
2025-01-06,42806,Nuno Borges,Jakub Mensik,P1,1.4267500442956425,True,P1,0.3524569571018219,0.6475430428981781,2.993197278911565,1.5017064846416384,2.843794305977029,1037.4548596662444,Hard
2025-01-06,42780,Felix Auger-Aliassime,Tommy Paul,P2,17.26165243810891,False,P1,0.28667452931404114,0.7133254706859589,2.327485380116959,1.7533039647577093,-17.26165243810891,1020.1932072281354,Hard
2025-01-06,42781,Sebastian Korda,Miomir Kecmanovic,P1,11.57118145667089,True,P1,0.6458822637796402,0.3541177362203598,1.8450704225352113,2.183333333333333,9.77846320282047,1029.9716704309558,Hard
2025-01-06,42808,Zizou Bergs,Nuno Borges,P1,3.092564619481667,True,P1,0.5384395867586136,0.4615604132413864,1.964824120603015,2.036458333333334,2.9837809393993973,1032.9554513703551,Hard
2025-01-06,42809,Gael Monfils,Zizou Bergs,P1,10.716297473131458,True,P1,0.6845529973506927,0.31544700264930725,1.6612244897959183,2.5123456790123457,7.085878329172637,1040.0413296995278,Hard
2025-01-06,42782,Felix Auger-Aliassime,Sebastian Korda,P2,9.328103374329745,False,P1,0.36564357578754425,0.6343564242124557,2.244318181818182,1.8036529680365299,-9.328103374329745,1030.713226325198,Hard
2025-01-13,42812,Alex de Minaur,Botic Van De Zandschulp,P2,9.426095476099793,False,P1,0.7414775639772415,0.2585224360227585,1.1019830028328612,10.805555555555554,-9.426095476099793,1021.2871308490983,Hard
2025-01-13,42813,Joao Fonseca,Andrey Rublev,P1,3.9942461391606825,True,P1,0.44107218086719513,0.5589278191328049,2.540372670807453,1.6491935483870968,6.152627593241299,1027.4397584423396,Hard
2025-01-13,42814,Holger Rune,Zhizhen Zhang,P1,5.595799489980142,True,P1,0.7634477019309998,0.23655229806900024,1.3614130434782608,3.7669172932330826,2.0223949243678225,1029.4621533667073,Hard
2025-01-13,42815,Lorenzo Musetti,Matteo Arnaldi,P2,11.527576410164086,False,P1,0.47319915890693665,0.5268008410930634,1.6399999999999997,2.5624999999999996,-11.527576410164086,1017.9345769565432,Hard
2025-01-13,42816,Hubert Hurkacz,Tallon Griekspoor,P2,5.84310680235606,False,P1,0.6157890856266022,0.3842109143733978,1.4375,3.285714285714286,-5.84310680235606,1012.0914701541872,Hard
2025-01-13,42817,Karen Khachanov,Adrian Mannarino,P2,3.38446434906697,False,P1,0.799313597381115,0.20068640261888504,1.1674008810572687,6.973684210526316,-3.38446434906697,1008.7070058051202,Hard
2025-01-13,42818,Ben Shelton,Brandon Nakashima,P2,4.5842531616671796,False,P1,0.5868644267320633,0.4131355732679367,1.5490909090909089,2.821192052980132,-4.5842531616671796,1004.1227526434529,Hard
2025-01-13,42819,Corentin Moutet,Alexei Popyrin,P1,1.1206371995521927,True,P1,0.2274513989686966,0.7725486010313034,4.766129032258064,1.2655246252676657,4.220464291861886,1008.3432169353148,Hard
2025-01-13,42820,Gael Monfils,Giovanni Mpetshi Perricard,P1,15.927589717803446,True,P1,0.6301779597997665,0.36982204020023346,2.1767955801104972,1.8497652582159625,18.743517181724496,1027.0867341170392,Hard
2025-01-13,42821,Francisco Cerundolo,Alexander Bublik,P2,5.457414110655558,False,P1,0.5357989519834518,0.46420104801654816,1.668032786885246,2.4969325153374236,-5.457414110655558,1021.6293200063836,Hard
2025-01-13,42822,Tomas Martin Etcheverry,Flavio Cobolli,P2,9.324344685283684,False,P1,0.49288107454776764,0.5071189254522324,1.6585365853658534,2.518518518518518,-9.324344685283684,1012.3049753211,Hard
2025-01-13,42823,Daniel Altmaier,Francisco Comesana,P2,1.8178454673334539,False,P1,0.49062851071357727,0.5093714892864227,1.965,2.0362694300518136,-1.8178454673334539,1010.4871298537665,Hard
2025-01-13,42824,Matteo Berrettini,Cameron Norrie,P2,1.1198281653288797,False,P1,0.6713177859783173,0.32868221402168274,1.4565916398713825,3.1901408450704225,-1.1198281653288797,1009.3673016884377,Hard
2025-01-13,42826,Pablo Carreno Busta,Kamil Majchrzak,P1,10.494769923915472,True,P1,0.6450802683830261,0.3549197316169739,1.8119266055045873,2.2316384180790965,8.520982919876325,1017.888284608314,Hard
2025-01-13,42827,Gabriel Diallo,Luca Nardi,P1,0.9218056126018617,True,P1,0.6712129414081573,0.32878705859184265,1.5034246575342465,2.9863945578231292,0.4640596748372385,1018.3523442831513,Hard
2025-01-13,42828,Facundo Diaz Acosta,Zizou Bergs,P2,7.106700685792945,False,P1,0.29341766238212585,0.7065823376178741,2.9324324324324325,1.5174825174825177,-7.106700685792945,1011.2456435973584,Hard
2025-01-13,42829,Cristian Garin,Borna Coric,P2,4.633075061843261,False,P1,0.4402095675468445,0.5597904324531555,2.0634920634920637,1.9402985074626864,-4.633075061843261,1006.6125685355152,Hard
2025-01-13,42830,Marcos Giron,Yannick Hanfmann,P2,13.05981917060273,False,P1,0.5653133690357208,0.4346866309642792,1.3099273607748185,4.226562500000001,-13.05981917060273,993.5527493649124,Hard
2025-01-13,42831,Miomir Kecmanovic,Dusan Lajovic,P2,6.562976137434673,False,P1,0.6785587221384048,0.32144127786159515,1.2790178571428572,4.584000000000001,-6.562976137434673,986.9897732274777,Hard
2025-01-13,42832,Mitchell Krueger,Rinky Hijikata,P1,0.5385097037103558,True,P1,0.3339250832796097,0.6660749167203903,3.0620689655172413,1.4849498327759196,1.1104441476510094,988.1002173751288,Hard
2025-01-13,42833,Denis Shapovalov,Roberto Bautista Agut,P2,10.970580742977813,False,P1,0.5549782067537308,0.4450217932462692,1.4017595307917887,3.489051094890511,-10.970580742977813,977.1296366321509,Hard
2025-01-13,42834,Lorenzo Sonego,Stan Wawrinka,P2,8.74299281155708,False,P1,0.542343258857727,0.45765674114227295,1.5138888888888888,2.9459459459459456,-8.74299281155708,968.3866438205938,Hard
2025-01-13,42835,Learner Tien,Camilo Ugo Carabelli,P2,6.596072522795522,False,P1,0.7098963856697083,0.29010361433029175,1.2167577413479054,5.613445378151261,-6.596072522795522,961.7905712977982,Hard
2025-01-13,42836,Jannik Sinner,Nicolas Jarry,P2,3.991822425625169,False,P1,0.8867906406521797,0.11320935934782028,1.0340567612687812,30.362745098039216,-3.991822425625169,957.7987488721731,Hard
2025-01-13,42837,Carlos Alcaraz,Alexander Shevchenko,P2,3.7540634366905716,False,P1,0.8955994546413422,0.10440054535865784,1.0290432801822322,35.4313725490196,-3.7540634366905716,954.0446854354825,Hard
2025-01-13,42839,Francesco Passaro,Grigor Dimitrov,P1,1.747204533981337,True,P1,0.11690836772322655,0.8830916322767735,12.0,1.090909090909091,19.219249873794706,973.2639353092773,Hard
2025-01-13,42840,Alex Michelsen,Stefanos Tsitsipas,P1,1.440325121551378,True,P1,0.41823555529117584,0.5817644447088242,2.4969325153374236,1.668032786885246,2.1560695071075844,975.4200048163848,Hard
2025-01-13,42841,Tommy Paul,Christopher O'Connell,P2,6.984471261918998,False,P1,0.7085481435060501,0.2914518564939499,1.2092198581560285,5.779661016949153,-6.984471261918998,968.4355335544658,Hard
2025-01-13,42842,Jack Draper,Mariano Navone,P2,2.9415512912814292,False,P1,0.8561046272516251,0.14389537274837494,1.0971223021582734,11.296296296296296,-2.9415512912814292,965.4939822631843,Hard
2025-01-13,42843,Frances Tiafoe,Arthur Rinderknech,P2,7.106825175490174,False,P1,0.6540615856647491,0.34593841433525085,1.3038277511961724,4.291338582677165,-7.106825175490174,958.3871570876942,Hard
2025-01-13,42844,Sebastian Korda,Lukas Klein,P1,16.61851171445589,True,P1,0.8160766512155533,0.18392334878444672,1.3919308357348703,3.551470588235294,6.51330718491643,964.9004642726106,Hard
2025-01-13,42845,Roberto Carballes Baena,Alejandro Tabilo,P1,17.957936475058453,True,P1,0.5917258411645889,0.40827415883541107,2.86,1.5376344086021503,33.40176184360872,998.3022261162193,Hard
2025-01-13,42846,Jordan Thompson,Dominik Koepfer,P2,1.0198736998418965,False,P1,0.6867507845163345,0.31324921548366547,1.4263803680981593,3.345323741007194,-1.0198736998418965,997.2823524163774,Hard
2025-01-13,42847,Arthur Cazaux,Sebastian Baez,P2,3.268841429700479,False,P1,0.6428160220384598,0.3571839779615402,1.4536741214057507,3.2042253521126765,-3.268841429700479,994.0135109866769,Hard
2025-01-13,42848,Felix Auger-Aliassime,Jan-Lennard Struff,P2,1.7638674039743063,False,P1,0.6333765089511871,0.36662349104881287,1.5228070175438597,2.9127516778523495,-1.7638674039743063,992.2496435827026,Hard
2025-01-13,42849,Benjamin Bonzi,David Goffin,P2,8.667035434747948,False,P1,0.4890698343515396,0.5109301656484604,1.6874999999999998,2.454545454545454,-8.667035434747948,983.5826081479546,Hard
2025-01-13,42850,Nuno Borges,Alexandre Muller,P2,4.280049842765954,False,P1,0.5249578654766083,0.4750421345233917,1.7391304347826089,2.3529411764705883,-4.280049842765954,979.3025583051887,Hard
2025-01-13,42851,Alejandro Davidovich Fokina,Juncheng Shang,P1,8.692055251044353,True,P1,0.5614813268184662,0.4385186731815338,2.14207650273224,1.8755980861244024,9.92699206266814,989.2295503678567,Hard
2025-01-13,42852,James Duckworth,Dominic Stricker,P2,18.937196965733406,False,P1,0.32829549908638,0.67170450091362,1.879807692307692,2.1366120218579234,-18.937196965733406,970.2923534021234,Hard
2025-01-13,42855,Thanasi Kokkinakis,Roman Safiullin,P2,0.24643494367464602,False,P1,0.5895824581384659,0.4104175418615341,1.6874999999999998,2.454545454545454,-0.24643494367464602,970.0459184584487,Hard
2025-01-13,42856,Fabian Marozsan,Thiago Seyboth Wild,P2,1.4835702549287553,False,P1,0.6633947789669037,0.3366052210330963,1.461290322580645,3.167832167832168,-1.4835702549287553,968.56234820352,Hard
2025-01-13,42858,Jakub Mensik,Nikoloz Basilashvili,P2,1.8429489711107274,False,P1,0.8127660676836967,0.18723393231630325,1.1835443037974684,6.448275862068967,-1.8429489711107274,966.7193992324093,Hard
2025-01-13,42859,Yoshihito Nishioka,Aziz Dougaz,P2,3.963087083100422,False,P1,0.7598706930875778,0.24012930691242218,1.2081128747795415,5.805084745762714,-3.963087083100422,962.7563121493089,Hard
2025-01-13,42861,Aleksandar Vukic,Damir Dzumhur,P1,0.1522412332327824,True,P1,0.7273954898118973,0.2726045101881027,1.3764044943820226,3.656716417910447,0.05730428441908104,962.8136164337279,Hard
2025-01-13,42862,Alexander Zverev,Lucas Pouille,P2,1.8312506084806215,False,P1,0.9164264611899853,0.08357353881001472,1.0496864447660397,21.126213592233015,-1.8312506084806215,960.9823658252473,Hard
2025-01-13,42863,Casper Ruud,Jaume Munar,P1,2.6287579658049802,True,P1,0.8369236215949059,0.16307637840509415,1.2084805653710247,5.796610169491526,0.548044946934607,961.5304107721819,Hard
2025-01-13,42865,Arthur Fils,Otto Virtanen,P2,7.547577553396781,False,P1,0.730141744017601,0.269858255982399,1.1545827633378933,7.469026548672566,-7.547577553396781,953.9828332187851,Hard
2025-01-13,42866,Jiri Lehecka,Li Tu,P2,1.9153336776102305,False,P1,0.8454063758254051,0.15459362417459488,1.1353658536585367,8.387387387387387,-1.9153336776102305,952.0674995411749,Hard
2025-01-13,42867,Tomas Machac,Sumit Nagal,P2,2.2541266104760895,False,P1,0.8791002966463566,0.12089970335364342,1.0836621941594318,12.952830188679243,-2.2541266104760895,949.8133729306988,Hard
2025-01-13,42869,Hady Habib,Yunchaokete Bu,P2,7.797072789255154,False,P1,0.24056130647659302,0.759438693523407,3.4744525547445253,1.4041297935103245,-7.797072789255154,942.0163001414437,Hard
2025-01-13,42870,Quentin Halys,Adam Walton,P1,8.94307931611896,True,P1,0.5835398286581039,0.41646017134189606,2.057894736842105,1.9452736318407962,9.460836539683742,951.4771366811275,Hard
2025-01-13,42871,Pedro Martinez,Luciano Darderi,P2,1.5008657235426335,False,P1,0.5815458595752716,0.4184541404247284,1.6653061224489796,2.503067484662577,-1.5008657235426335,949.9762709575848,Hard
2025-01-13,42872,Kei Nishikori,Thiago Monteiro,P2,1.8851121681644136,False,P1,0.766342043876648,0.23365795612335205,1.2531120331950205,4.950819672131147,-1.8851121681644136,948.0911587894204,Hard
2025-01-13,42875,Taylor Fritz,Cristian Garin,P2,5.761382033055662,False,P1,0.8309790268540382,0.16902097314596176,1.0571428571428572,18.5,-5.761382033055662,942.3297767563648,Hard
2025-01-13,42876,Learner Tien,Daniil Medvedev,P1,4.752923546286202,True,P1,0.23045898973941803,0.769541010260582,6.938596491228071,1.168389955686854,28.22569509505052,970.5554718514153,Hard
2025-01-13,42878,Holger Rune,Matteo Berrettini,P1,2.8920474259713678,True,P1,0.4670252799987793,0.5329747200012207,2.308139534883721,1.7644444444444443,3.7832015746718475,974.3386734260871,Hard
2025-01-13,42879,Lorenzo Musetti,Denis Shapovalov,P2,3.9899687528420653,False,P1,0.43094439804553986,0.5690556019544601,2.1304347826086953,1.8846153846153846,-3.9899687528420653,970.348704673245,Hard
2025-01-13,42880,Fabian Marozsan,Frances Tiafoe,P1,1.664791363841364,True,P1,0.4028603732585907,0.5971396267414093,2.6202531645569613,1.6171874999999998,2.69738347559107,973.0460881488361,Hard
2025-01-13,42881,Miomir Kecmanovic,Hubert Hurkacz,P1,3.551464847454811,True,P1,0.32996897399425507,0.6700310260057449,3.6074074074074076,1.3835227272727273,9.260115750400693,982.3062038992368,Hard
2025-01-13,42882,Karen Khachanov,Gabriel Diallo,P2,0.5230253440874167,False,P1,0.7381786108016968,0.2618213891983032,1.3402597402597405,3.9389312977099245,-0.5230253440874167,981.7831785551494,Hard
2025-01-13,42883,Ben Shelton,Pablo Carreno Busta,P2,10.90953952489233,False,P1,0.5760624557733536,0.4239375442266464,1.350132625994695,3.856060606060606,-10.90953952489233,970.8736390302571,Hard
2025-01-13,42884,Francisco Cerundolo,Facundo Diaz Acosta,P2,5.439986095826225,False,P1,0.6384335160255432,0.3615664839744568,1.3908045977011494,3.5588235294117645,-5.439986095826225,965.4336529344308,Hard
2025-01-13,42885,Marcos Giron,Tomas Martin Etcheverry,P1,3.8895765834025235,True,P1,0.5297067910432816,0.47029320895671844,2.0471204188481673,1.9549999999999998,4.072855061154474,969.5065079955853,Hard
2025-01-13,42887,Gael Monfils,Daniel Altmaier,P1,0.33701108758563053,True,P1,0.7839685529470444,0.21603144705295563,1.2780269058295963,4.596774193548388,0.09369814991169995,969.6002061454969,Hard
2025-01-13,42888,Corentin Moutet,Mitchell Krueger,P1,2.2770697304812924,True,P1,0.643470510840416,0.35652948915958405,1.5977011494252877,2.673076923076923,1.3610071952301985,970.9612133407271,Hard
2025-01-13,42889,Lorenzo Sonego,Joao Fonseca,P1,13.001588356212508,True,P1,0.41570156812667847,0.5842984318733215,4.950819672131147,1.2531120331950205,51.366931046675646,1022.3281443874027,Hard
2025-01-13,42890,Alexander Zverev,Pedro Martinez,P2,3.5373903194867804,False,P1,0.8981714732944965,0.10182852670550346,1.0363247863247862,28.529411764705877,-3.5373903194867804,1018.7907540679159,Hard
2025-01-13,42891,Carlos Alcaraz,Yoshihito Nishioka,P2,6.538330951140614,False,P1,0.8425619080662727,0.15743809193372726,1.0345177664974619,29.970588235294112,-6.538330951140614,1012.2524231167753,Hard
2025-01-13,42892,Jakub Mensik,Casper Ruud,P2,3.3247883978286805,False,P1,0.4210304319858551,0.5789695680141449,2.2191011235955056,1.8202764976958523,-3.3247883978286805,1008.9276347189466,Hard
2025-01-13,42894,Tommy Paul,Kei Nishikori,P2,6.574162527355294,False,P1,0.5843778699636459,0.41562213003635406,1.488215488215488,3.048275862068966,-6.574162527355294,1002.3534721915913,Hard
2025-01-13,42895,Ugo Humbert,Hady Habib,P2,5.002323655798831,False,P1,0.7802340760827065,0.21976592391729355,1.1537414965986394,7.504424778761061,-5.002323655798831,997.3511485357925,Hard
2025-01-13,42896,Jack Draper,Thanasi Kokkinakis,P1,0.14667217937529595,True,P1,0.6661329418420792,0.33386705815792084,1.5034246575342465,2.9863945578231292,0.07383839167180993,997.4249869274643,Hard
2025-01-13,42897,Arthur Fils,Quentin Halys,P2,8.466719287356849,False,P1,0.6500573456287384,0.3499426543712616,1.2771618625277161,4.608,-8.466719287356849,988.9582676401075,Hard
2025-01-13,42898,Aleksandar Vukic,Sebastian Korda,P1,3.5869165551393394,True,P1,0.2911672294139862,0.7088327705860138,4.2421875,1.308433734939759,11.629456018615826,1000.5877236587232,Hard
2025-01-13,42899,Jiri Lehecka,Hugo Gaston,P2,8.012486066754985,False,P1,0.755082331597805,0.24491766840219498,1.1122554067971164,9.908256880733946,-8.012486066754985,992.5752375919683,Hard
2025-01-13,42900,Tomas Machac,Reilly Opelka,P2,9.228626316116236,False,P1,0.587456464767456,0.41254353523254395,1.385714285714286,3.592592592592593,-9.228626316116236,983.3466112758521,Hard
2025-01-13,42901,Nuno Borges,Jordan Thompson,P2,7.4913260588079895,False,P1,0.42381805181503296,0.576181948184967,2.0,2.0,-7.4913260588079895,975.8552852170441,Hard
2025-01-13,42902,Alejandro Davidovich Fokina,Felix Auger-Aliassime,P1,5.847809120509142,True,P1,0.3437327593564987,0.6562672406435013,3.9312977099236637,1.3411458333333335,17.14166948301916,992.9969547000633,Hard
2025-01-13,42903,Benjamin Bonzi,Francesco Passaro,P2,7.509370885919376,False,P1,0.6468195021152496,0.35318049788475037,1.3121951219512196,4.203125,-7.509370885919376,985.4875838141439,Hard
2025-01-13,42904,Roberto Carballes Baena,James Duckworth,P1,13.318950425885825,True,P1,0.7084783911705017,0.2915216088294983,1.6653061224489796,2.503067484662577,8.861179262936284,994.3487630770802,Hard
2025-01-13,42906,Jannik Sinner,Marcos Giron,P2,3.0183428808752244,False,P1,0.910868939012289,0.08913106098771095,1.0312022025084124,33.04901960784313,-3.0183428808752244,991.330420196205,Hard
2025-01-13,42907,Gael Monfils,Taylor Fritz,P1,14.881680533556178,True,P1,0.39293673634529114,0.6070632636547089,7.548672566371684,1.1527027027027026,97.45525305160686,1088.7856732478117,Hard
2025-01-13,42908,Alex de Minaur,Francisco Cerundolo,P2,11.233331100182026,False,P1,0.7015037536621094,0.2984962463378906,1.131360946745562,8.61261261261261,-11.233331100182026,1077.5523421476296,Hard
2025-01-13,42909,Holger Rune,Miomir Kecmanovic,P1,1.2867645788501598,True,P1,0.6579029560089111,0.34209704399108887,1.5395683453237412,2.853333333333333,0.6942974346313815,1078.246639582261,Hard
2025-01-13,42910,Ben Shelton,Lorenzo Musetti,P2,2.4323396987942885,False,P1,0.5715188980102539,0.4284811019897461,1.670781893004115,2.4907975460122698,-2.4323396987942885,1075.8142998834667,Hard
2025-01-13,42911,Alex Michelsen,Karen Khachanov,P2,7.958729247363673,False,P1,0.332504466176033,0.667495533823967,2.5624999999999996,1.6399999999999997,-7.958729247363673,1067.855570636103,Hard
2025-01-13,42912,Lorenzo Sonego,Fabian Marozsan,P2,3.082461367160993,False,P1,0.4975752979516983,0.5024247020483017,1.8937198067632852,2.1189189189189186,-3.082461367160993,1064.773109268942,Hard
2025-01-13,42913,Learner Tien,Corentin Moutet,P2,11.523866659199854,False,P1,0.39678148925304413,0.6032185107469559,1.974747474747475,2.0259067357512954,-11.523866659199854,1053.2492426097422,Hard
